datetime,open,high,low,close,boll_up,boll_down,atr,rsi,instrument,direction,offset,trade_price,volume,open_long,open_short,close_long,close_short
2018-01-01 06:29:00+08:00,13650.62,13659.98,13641.0,13659.93,13727.28453254725,13531.904467452752,34.009796100745454,54.5181268164519,,,,,,,,,
2018-01-01 06:30:00+08:00,13647.06,13661.52,13647.06,13659.0,13723.47084473302,13548.385155266988,33.129111748547786,53.509802897647106,,,,,,,,,
2018-01-01 06:31:00+08:00,13659.0,13699.99,13640.04,13665.0,13718.52661270301,13565.85038729699,34.33546417666714,59.5440110225739,,,,,,,,,
2018-01-01 06:32:00+08:00,13685.89,13699.97,13665.01,13676.0,13713.280291085854,13583.695708914149,34.370260179248376,68.81878574160073,,,,,,,,,
2018-01-01 06:33:00+08:00,13676.0,13700.0,13674.98,13674.98,13712.470938357832,13593.07506164217,33.92315592771703,67.03741104650445,,,,,,,,,
2018-01-01 06:34:00+08:00,13671.18,13689.0,13671.17,13674.01,13701.818504902778,13614.908495097225,33.14382799619842,65.03623520125956,,,,,,,,,
2018-01-01 06:35:00+08:00,13675.37,13700.0,13674.01,13695.0,13702.40266236998,13623.016337630026,32.797773185819956,80.6558114000131,,,,,,,,,
2018-01-01 06:36:00+08:00,13695.0,13724.9,13683.14,13723.98,13707.75298219302,13629.519017806984,33.217317306782476,89.07717025807816,,,,,,,,,
2018-01-01 06:37:00+08:00,13722.85,13723.95,13683.13,13685.32,13708.33549227406,13633.468507725944,33.61112875345577,51.61059461587586,,,,,,,,,
2018-01-01 06:38:00+08:00,13686.0,13750.0,13686.0,13722.47,13716.872590488381,13632.177409511618,35.0471611605326,67.8523707827774,,,,,,,,,
2018-01-01 06:39:00+08:00,13722.48,13773.9,13722.48,13747.0,13730.536442080653,13628.384557919342,35.789028477735876,74.82631879818108,,,,,,,,,
2018-01-01 06:40:00+08:00,13726.0,13750.0,13702.1,13739.82,13738.573795895532,13624.53220410446,36.33371511149683,69.32394685279097,,,,,,,,,
2018-01-01 06:41:00+08:00,13708.7,13739.88,13708.7,13715.09,13742.18953599096,13626.492464009034,36.08725871942916,52.65392988447159,,,,,,,,,
2018-01-01 06:42:00+08:00,13715.09,13735.0,13715.0,13720.0,13746.29177700016,13627.418222999839,35.34834651045381,55.32035774563321,,,,,,,,,
2018-01-01 06:43:00+08:00,13720.82,13735.0,13716.01,13722.0,13749.95003580091,13627.183964199088,34.598559974180425,56.56583525869808,,,,,,,,,
2018-01-01 06:44:00+08:00,13723.01,13735.0,13723.01,13728.44,13754.358234019048,13629.386765980937,33.557321451940396,60.947516222518736,,,,,,,,,
2018-01-01 06:45:00+08:00,13734.99,13773.9,13734.99,13773.9,13767.798205915811,13627.137794084187,34.061713596787676,79.33894221996833,,,,,,,,,
2018-01-01 06:46:00+08:00,13750.1,13780.0,13750.1,13780.0,13780.172512059546,13626.766487940456,33.85615408773466,80.85149983014159,,,,,,,,,
2018-01-01 06:47:00+08:00,13762.7,13798.99,13756.0,13790.0,13792.664577675205,13627.235422324797,34.27637997856495,83.34937178186836,,,,,,,,,
2018-01-01 06:48:00+08:00,13788.61,13799.0,13750.22,13773.89,13798.190689072335,13634.392310927667,34.936828081333346,66.00945180930464,,,,,,,,,
2018-01-01 06:49:00+08:00,13774.09,13778.45,13750.0,13766.01,13801.932350938778,13641.258649061225,34.62828181858035,58.560575167553885,,,,,,,,,
2018-01-01 06:50:00+08:00,13766.01,13790.0,13760.0,13764.11,13803.801540711826,13649.900459288176,34.40124279698653,56.63437177528093,,,,,,,,,
2018-01-01 06:51:00+08:00,13778.46,13800.0,13769.45,13780.01,13807.362314139667,13657.840685860334,34.43097475150195,67.73565521782233,,,,,,,,,
2018-01-01 06:52:00+08:00,13789.99,13799.99,13781.01,13799.98,13814.31669309019,13663.284306909813,33.74971960902249,76.98528127575403,,,,,,,,,
2018-01-01 06:53:00+08:00,13781.01,13799.98,13764.08,13780.41,13815.648528438545,13672.495471561466,33.84440070214022,56.976526248781724,,,,,,,,,
2018-01-01 06:54:00+08:00,13780.0,13780.41,13738.98,13738.98,13811.386382800967,13683.254617199029,34.18586240746824,33.758362850750345,,,,,,,,,
2018-01-01 06:55:00+08:00,13738.98,13778.96,13738.98,13770.99,13811.213715478269,13691.02628452173,34.423122232225076,52.465940459382345,,,,,,,,,
2018-01-01 06:56:00+08:00,13770.97,13777.0,13740.05,13770.0,13812.700433163764,13694.14156683623,34.545367253512865,51.8993000644981,,,,,,,,,
2018-01-01 06:57:00+08:00,13770.0,13800.0,13750.98,13770.02,13808.349849884344,13706.96215011565,35.20572603584815,51.91241506287903,,,,,,,,,
2018-01-01 06:58:00+08:00,13796.99,13796.99,13752.14,13770.02,13808.30584375173,13711.761156248262,35.60377168072356,51.91241506187634,,,,,,,,,
2018-01-01 06:59:00+08:00,13770.02,13791.98,13752.14,13774.83,13809.718756740365,13713.13124325963,35.750767238982455,56.381534363667505,,,,,,,,,
2018-01-01 07:00:00+08:00,13790.0,13790.0,13756.64,13788.98,13812.5309216855,13715.235078314492,35.62341655847014,67.491396490597,,,,,,,,,
2018-01-01 07:01:00+08:00,13765.05,13802.0,13765.05,13800.0,13813.72739660026,13722.529603399735,35.69819023263708,73.95050716121031,,,,,,,,,
2018-01-01 07:02:00+08:00,13800.0,13818.55,13788.0,13799.99,13814.021148655693,13730.234851344301,35.42591743857606,73.93384439722944,,,,,,,,,
2018-01-01 07:03:00+08:00,13799.98,13807.89,13773.74,13805.0,13813.69051534182,13738.865484658174,35.36891611781976,77.15715978657059,,,,,,,,,
2018-01-01 07:04:00+08:00,13805.0,13817.53,13780.0,13817.0,13815.278083774165,13746.133916225828,35.46266859741633,83.32927310673068,,,,,,,,,
2018-01-01 07:05:00+08:00,13801.46,13817.0,13785.1,13809.91,13819.161270100109,13745.851729899887,35.284190690688675,69.46692326029556,,,,,,,,,
2018-01-01 07:06:00+08:00,13809.98,13812.78,13734.99,13735.19,13822.337445607804,13738.194554392203,37.20201576816507,21.766284200028803,,,,,,,,,
2018-01-01 07:07:00+08:00,13769.93,13769.93,13670.0,13725.08,13825.165708421786,13728.874291578222,40.05415970442646,19.501445648410513,,,,,,,,,
2018-01-01 07:08:00+08:00,13701.22,13777.11,13701.02,13775.0,13825.209205639832,13728.941794360173,41.67534042970248,50.981982392262616,,,,,,,,,
2018-01-01 07:09:00+08:00,13774.99,13774.99,13600.0,13739.95,13826.381134387422,13725.163865612583,47.74365015947781,37.95494025048432,,,,,,,,,
2018-01-01 07:10:00+08:00,13739.89,13761.89,13700.91,13748.87,13826.74498964702,13723.276010352976,48.35932105936236,42.61919816551909,,,,,,,,,
2018-01-01 07:11:00+08:00,13742.66,13742.66,13645.47,13709.92,13830.41004889474,13712.601951105255,50.86967726931207,30.219416361084793,,,,,,,,,
2018-01-01 07:12:00+08:00,13709.92,13742.58,13632.05,13653.47,13840.857621094297,13687.503378905696,53.59434472941106,19.789039804625133,,,,,,,,,
2018-01-01 07:13:00+08:00,13654.49,13681.62,13600.0,13681.62,13843.45711577587,13675.024884224127,54.8882533580967,33.990818182161114,,,,,,,,,
2018-01-01 07:14:00+08:00,13681.62,13681.62,13640.21,13645.01,13852.172890737622,13656.91210926237,54.306493030227514,26.39381203610352,,,,,,,,,
2018-01-01 07:15:00+08:00,13646.86,13669.97,13605.09,13642.52,13856.849638903863,13639.388361096131,54.784820549300214,25.901639080199164,,,,,,,,,
2018-01-01 07:16:00+08:00,13665.0,13667.96,13613.32,13613.32,13863.229150166888,13617.340849833108,54.76184421401146,20.341435090172762,,,,,,,,,
2018-01-01 07:17:00+08:00,13640.98,13667.84,13614.63,13626.05,13864.772047615053,13601.400952384956,54.74676525698066,28.684110485175268,,,,,,,,,
2018-01-01 07:18:00+08:00,13649.92,13700.0,13649.92,13669.36,13861.392000708296,13594.714999291704,55.592346046736345,50.65983698974307,,,,,,,,,
2018-01-01 07:19:00+08:00,13674.92,13709.97,13669.36,13709.96,13856.586103144678,13593.033896855324,54.9049699151932,63.74928600308086,,,,,,,,,
2018-01-01 07:20:00+08:00,13683.29,13775.99,13683.29,13720.0,13849.80720818204,13592.914791817959,56.571979961067655,66.49671144085754,,,,,,,,,
2018-01-01 07:21:00+08:00,13720.0,13721.9,13708.0,13719.98,13840.640003896004,13594.07999610399,54.64728967154856,66.48416461868995,,,,,,,,,
2018-01-01 07:22:00+08:00,13719.29,13721.86,13631.97,13677.45,13829.558048421019,13592.907951578989,56.258882583896906,44.277198521726774,,,,,,,,,
2018-01-01 07:23:00+08:00,13699.99,13699.99,13678.58,13698.0,13816.168536149044,13595.597463850967,54.73042721191597,53.6316640742324,,,,,,,,,
2018-01-01 07:24:00+08:00,13698.0,13747.27,13690.0,13747.25,13802.330964469696,13602.460035530312,54.844569681460555,69.14763411287032,,,,,,,,,
2018-01-01 07:25:00+08:00,13744.98,13775.0,13731.82,13772.8,13793.56048548427,13607.51951451574,54.30922582610626,74.64875716563539,,,,,,,,,
2018-01-01 07:26:00+08:00,13752.14,13773.67,13726.12,13754.03,13796.252104907913,13606.711895092087,54.00786760841415,64.14573974926789,,,,,,,,,
2018-01-01 07:27:00+08:00,13749.99,13749.99,13720.0,13729.02,13796.660644096852,13606.697355903163,53.0950241982932,51.96753994713698,,,,,,,,,
2018-01-01 07:28:00+08:00,13745.76,13745.99,13725.02,13744.0,13791.205464116452,13609.05253588355,51.642931116803204,57.94529364431741,,,,,,,,,
2018-01-01 07:29:00+08:00,13721.28,13744.0,13700.0,13700.0,13787.360549143616,13608.902450856383,51.290174625268016,39.772061765043595,,,,,,,,,
2018-01-01 07:30:00+08:00,13680.42,13700.0,13680.01,13688.0,13781.28789572672,13608.888104273294,49.87414410425975,35.93043588715782,,,,,,,,,
2018-01-01 07:31:00+08:00,13699.98,13699.98,13681.01,13687.95,13779.96500685569,13608.01399314431,48.478299670421556,35.912369149463075,,,,,,,,,
2018-01-01 07:32:00+08:00,13681.02,13687.95,13680.0,13680.0,13779.550937026654,13611.081062973351,46.646051196295055,32.64949098195731,,,,,,,,,
2018-01-01 07:33:00+08:00,13680.01,13680.02,13650.0,13660.43,13779.678540309438,13608.834459690568,45.89156022529273,25.51598732198129,,,,,,,,,
2018-01-01 07:34:00+08:00,13678.87,13679.0,13650.01,13670.0,13778.712441915239,13612.299558084756,45.16151243361725,34.291618608247646,,,,,,,,,
2018-01-01 07:35:00+08:00,13670.0,13673.7,13650.0,13669.99,13777.40574404012,13616.353255959879,44.19980890525,34.28634224573219,,,,,,,,,
2018-01-01 07:36:00+08:00,13650.01,13669.0,13650.0,13659.98,13772.27809405942,13626.146905940575,43.113831725047504,28.75100945366332,,,,,,,,,
2018-01-01 07:37:00+08:00,13644.0,13645.0,13627.77,13630.0,13771.700723888136,13627.11927611186,42.62737231222762,17.92001220275975,,,,,,,,,
2018-01-01 07:38:00+08:00,13622.87,13644.95,13590.0,13644.95,13773.23993703577,13623.139062964226,43.18570134478367,33.52877870516595,,,,,,,,,
2018-01-01 07:39:00+08:00,13644.97,13659.97,13602.05,13629.0,13774.743927576406,13613.53907242359,43.82146755233171,26.745850482415257,,,,,,,,,
2018-01-01 07:40:00+08:00,13629.0,13635.0,13614.05,13614.5,13775.585991068103,13602.147008931894,42.768528204475146,21.746569271545447,,,,,,,,,
2018-01-01 07:41:00+08:00,13629.97,13629.97,13561.45,13609.8,13775.311652245238,13591.403347754758,43.94423982064415,20.215563349750422,,,,,,,,,
2018-01-01 07:42:00+08:00,13609.77,13609.77,13556.0,13575.1,13781.621663946587,13574.858336053405,44.39919110578869,12.253919222006093,,,,,,,,,
2018-01-01 07:43:00+08:00,13598.75,13598.75,13555.98,13580.01,13783.697076363324,13560.98392363667,44.33170830726379,17.968195185464243,,,,,,,,,
2018-01-01 07:44:00+08:00,13595.86,13650.0,13580.01,13629.94,13773.712794552826,13559.237205447167,45.515831123208244,55.119836269227996,,,,,,,,,
2018-01-01 07:45:00+08:00,13619.92,13629.86,13597.48,13615.96,13756.117914958231,13561.148085041765,44.92983039619104,47.57829324278489,,,,,,,,,
2018-01-01 07:46:00+08:00,13609.09,13629.85,13600.0,13629.85,13740.14330583578,13564.704694164218,44.25469205561665,55.192251677497026,,,,,,,,,
2018-01-01 07:47:00+08:00,13629.85,13629.85,13601.13,13611.0,13728.530252877601,13564.515747122394,43.57737772451078,44.28177979136027,,,,,,,,,
2018-01-01 07:48:00+08:00,13611.0,13628.0,13610.0,13610.99,13709.875633040372,13569.869366959623,42.43170006412601,44.27597573343547,,,,,,,,,
2018-01-01 07:49:00+08:00,13610.0,13610.99,13608.05,13609.89,13700.757881052728,13569.976118947257,40.67069111637093,43.49214785754676,,,,,,,,,
2018-01-01 07:50:00+08:00,13607.22,13609.9,13601.0,13608.99,13693.049642153943,13569.783357846041,39.23832513353688,42.7187010733036,,,,,,,,,
2018-01-01 07:51:00+08:00,13601.06,13609.0,13578.05,13599.97,13684.287112849745,13569.747887150237,38.84602521419336,34.93546569816582,,,,,,,,,
2018-01-01 07:52:00+08:00,13599.96,13599.98,13570.0,13585.23,13676.848267881156,13567.709732118823,38.439438654341025,25.459985350152614,,,,,,,,,
2018-01-01 07:53:00+08:00,13590.76,13600.0,13555.02,13570.35,13673.854277644254,13561.695722355724,38.73413319032016,18.96806497273504,,,,,,,,,
2018-01-01 07:54:00+08:00,13569.98,13569.98,13539.84,13550.0,13669.861877874,13553.688122125977,38.33275161833223,13.209881884293987,,,,,,,,,
2018-01-01 07:55:00+08:00,13550.0,13550.0,13520.29,13540.62,13664.817246689589,13545.795753310402,37.93699763945555,11.243328380630778,,,,,,,,,
2018-01-01 07:56:00+08:00,13540.61,13549.97,13520.39,13525.38,13662.138816917703,13535.014183082281,37.559521129195836,8.633158856549777,,,,,,,,,
2018-01-01 07:57:00+08:00,13532.46,13546.61,13520.21,13544.99,13660.24046318622,13528.411536813765,37.05937029960287,33.47406539127876,,,,,,,,,
2018-01-01 07:58:00+08:00,13544.97,13545.0,13521.57,13544.99,13654.282189583626,13524.37381041637,36.46139583834588,33.47406540241111,,,,,,,,,
2018-01-01 07:59:00+08:00,13544.99,13590.76,13520.0,13590.75,13649.785741458572,13525.045258541422,38.00377394464901,66.59178979886892,,,,,,,,,
2018-01-01 08:00:00+08:00,13590.73,13597.96,13555.5,13594.96,13647.683081566745,13525.193918433251,38.17580192826215,68.40084205138031,,,,,,,,,
2018-01-01 08:01:00+08:00,13579.89,13594.92,13573.0,13593.15,13646.004538527468,13525.207461472532,37.4360427448976,66.46661283883483,,,,,,,,,
2018-01-01 08:02:00+08:00,13593.15,13594.93,13574.14,13586.82,13646.398556329817,13525.985443670166,36.686389040414916,59.154102291415555,,,,,,,,,
2018-01-01 08:03:00+08:00,13586.82,13599.98,13573.02,13573.08,13646.269755554045,13525.421244445954,36.235855472550774,45.55543880483269,,,,,,,,,
2018-01-01 08:04:00+08:00,13599.97,13600.0,13573.08,13600.0,13641.736056246891,13526.960943753094,35.80215820219477,65.16666507857425,,,,,,,,,
2018-01-01 08:05:00+08:00,13597.99,13626.87,13597.99,13600.01,13639.586584381577,13527.515415618407,35.49561372821457,65.17249023564771,,,,,,,,,
2018-01-01 08:06:00+08:00,13609.44,13638.36,13609.41,13611.96,13636.224036550142,13529.088963449842,35.603048870579755,72.13350864059193,,,,,,,,,
2018-01-01 08:07:00+08:00,13611.96,13656.21,13609.55,13636.06,13641.118912687403,13526.700087312578,36.114132655309135,81.47001758549273,,,,,,,,,
2018-01-01 08:08:00+08:00,13656.2,13665.0,13636.06,13656.23,13650.606200060516,13521.736799939466,35.80729107810611,86.27927608101145,,,,,,,,,
2018-01-01 08:09:00+08:00,13656.23,13656.23,13610.27,13610.27,13650.653382499298,13521.727617500685,36.29472065509616,49.607371560426735,,,,,,,,,
2018-01-01 08:10:00+08:00,13641.62,13641.62,13613.11,13641.0,13655.923735429154,13519.65826457083,36.03869889816219,62.81640191258051,,,,,,,,,
2018-01-01 08:11:00+08:00,13626.46,13681.01,13626.46,13681.01,13671.11900901537,13512.56699098461,36.87906467393288,73.93549582988014,,,,,,,,,
2018-01-01 08:12:00+08:00,13681.01,13695.0,13656.12,13695.0,13688.3464331285,13506.31656687148,36.98191228935185,76.94835655175122,,,,,,,,,
2018-01-01 08:13:00+08:00,13695.0,13706.01,13678.92,13689.64,13701.784520030109,13504.807479969866,36.55412748584794,72.91203377298717,,,,,,,,,
2018-01-01 08:14:00+08:00,13688.99,13735.24,13688.99,13710.0,13716.903975919033,13505.688024080942,37.00747723012475,78.31337392377391,,,,,,,,,
2018-01-01 08:15:00+08:00,13710.0,13721.01,13699.0,13706.01,13727.614724985726,13511.51627501426,36.31978461878247,74.66621729280908,,,,,,,,,
2018-01-01 08:16:00+08:00,13700.0,13706.0,13634.59,13682.0,13729.547214398124,13525.245785601863,37.910588146321885,55.29576944817667,,,,,,,,,
2018-01-01 08:17:00+08:00,13650.05,13680.39,13650.0,13674.92,13730.63740948033,13537.148590519644,37.607073309694194,50.46966165736892,,,,,,,,,
2018-01-01 08:18:00+08:00,13674.83,13683.0,13650.02,13673.0,13729.292027919853,13551.294972080135,37.37685441612245,49.019384674013764,,,,,,,,,
2018-01-01 08:19:00+08:00,13652.01,13683.0,13652.01,13682.98,13732.70699326685,13557.103006733127,37.07027686759181,57.04025628249787,,,,,,,,,
2018-01-01 08:20:00+08:00,13660.33,13685.0,13660.29,13685.0,13735.724664503614,13563.089335496363,36.51232522198218,58.68484288471545,,,,,,,,,
2018-01-01 08:21:00+08:00,13685.0,13685.0,13663.52,13684.98,13737.583961489023,13570.413038510958,35.84722457658592,58.65705190645024,,,,,,,,,
2018-01-01 08:22:00+08:00,13663.54,13685.0,13640.0,13669.96,13736.038556562178,13580.272443437816,36.28373139758806,40.605550297218215,,,,,,,,,
2018-01-01 08:23:00+08:00,13666.99,13666.99,13612.96,13632.89,13729.776161717497,13592.515838282483,37.25416788854191,20.829615479649128,,,,,,,,,
2018-01-01 08:24:00+08:00,13614.33,13649.96,13600.0,13600.02,13729.773598376016,13592.520401623979,37.823172105187695,13.527417006168827,,,,,,,,,
2018-01-01 08:25:00+08:00,13606.38,13612.4,13575.05,13599.97,13729.77872714236,13592.511272857619,37.81593696486407,13.518405895292673,,,,,,,,,
2018-01-01 08:26:00+08:00,13575.01,13599.88,13570.12,13597.97,13731.31872893906,13589.57227106092,37.45422424565877,13.082663828837646,,,,,,,,,
2018-01-01 08:27:00+08:00,13571.55,13571.55,13502.95,13502.95,13752.21696704218,13555.363032957799,40.0714918593609,4.489201736690436,,,,,,,,,
2018-01-01 08:28:00+08:00,13502.95,13524.93,13450.77,13486.31,13767.80056772689,13522.787432273106,41.648019316484906,3.9248573997050116,,,,,,,,,
2018-01-01 08:29:00+08:00,13486.3,13500.0,13486.3,13499.98,13777.126199629824,13502.432800370174,40.407052550929826,14.909397010836484,,,,,,,,,
2018-01-01 08:30:00+08:00,13496.0,13499.97,13450.8,13486.24,13784.813182622665,13479.26981737733,40.83240139268977,13.036702987570006,,,,,,,,,
2018-01-01 08:31:00+08:00,13484.5,13493.51,13450.8,13490.16,13785.3530420025,13459.644957997492,40.96707180028391,16.765095082031724,,,,,,,,,
2018-01-01 08:32:00+08:00,13462.29,13561.86,13462.29,13500.0,13780.353030370643,13445.14496962935,43.66126727583563,26.63461100553422,,,,,,,,,
2018-01-01 08:33:00+08:00,13500.0,13561.55,13491.31,13530.09,13772.16506574113,13437.377934258864,44.894490536378186,49.51595796208782,,,,,,,,,
2018-01-01 08:34:00+08:00,13530.09,13530.09,13468.13,13480.0,13761.766555866501,13424.776444133493,45.69788734418517,30.02829138391641,,,,,,,,,
2018-01-01 08:35:00+08:00,13480.0,13489.21,13421.27,13468.11,13749.946088276653,13412.806911723337,46.741251427529555,26.888362286077744,,,,,,,,,
2018-01-01 08:36:00+08:00,13437.0,13468.11,13414.98,13435.57,13742.362004995548,13395.747995004445,47.05087226448281,19.804155198671396,,,,,,,,,
2018-01-01 08:37:00+08:00,13426.19,13434.71,13400.0,13414.75,13734.593302411904,13377.49969758809,46.55302716524355,16.357374297405038,,,,,,,,,
2018-01-01 08:38:00+08:00,13414.75,13434.71,13410.59,13434.71,13721.670796956912,13366.593203043072,45.566442228812754,30.791943735295185,,,,,,,,,
2018-01-01 08:39:00+08:00,13415.0,13434.71,13414.76,13434.7,13703.30737596866,13360.12862403132,44.44185957259618,30.78861624914559,,,,,,,,,
2018-01-01 08:40:00+08:00,13434.7,13454.32,13420.01,13440.02,13680.17180730939,13358.766192690593,44.019831224463786,35.42884029081821,,,,,,,,,
2018-01-01 08:41:00+08:00,13468.74,13490.74,13440.03,13490.65,13651.650630768434,13367.85436923156,44.37015958894961,64.07859987800289,,,,,,,,,
2018-01-01 08:42:00+08:00,13490.65,13499.98,13471.05,13472.03,13621.899539186983,13377.812460812998,43.71109299972156,53.22279900179493,,,,,,,,,
2018-01-01 08:43:00+08:00,13499.98,13500.0,13432.85,13489.98,13598.40009655689,13387.02090344309,44.81550173917252,61.15325679214101,,,,,,,,,
2018-01-01 08:44:00+08:00,13489.98,13489.98,13435.88,13477.02,13580.183004883524,13392.937995116454,45.28422328071876,53.038008736160705,,,,,,,,,
2018-01-01 08:45:00+08:00,13443.64,13487.0,13441.89,13487.0,13558.791695079542,13403.032304920433,45.26509775470747,58.357331199256144,,,,,,,,,
2018-01-01 08:46:00+08:00,13487.0,13487.0,13470.24,13486.35,13531.953044803005,13418.70895519697,43.926943479994314,57.82410490267813,,,,,,,,,
2018-01-01 08:47:00+08:00,13476.99,13487.6,13470.24,13485.98,13529.919802937407,13419.045197062567,42.703817963886756,57.45058903763246,,,,,,,,,
2018-01-01 08:48:00+08:00,13486.0,13486.0,13470.24,13484.99,13529.800438944041,13419.032561055932,41.33526628211859,56.235647819528175,,,,,,,,,
2018-01-01 08:49:00+08:00,13484.96,13485.98,13440.0,13484.7,13528.01698727849,13419.288012721481,41.53776727133767,55.803536783013676,,,,,,,,,
2018-01-01 08:50:00+08:00,13440.11,13484.7,13440.11,13460.7,13526.697125354458,13418.053874645513,41.611194034998675,31.090231421802855,,,,,,,,,
2018-01-01 08:51:00+08:00,13460.7,13499.99,13441.55,13484.79,13526.126597240429,13418.087402759542,42.29759517412238,55.70367503326483,,,,,,,,,
2018-01-01 08:52:00+08:00,13484.79,13500.0,13484.79,13500.0,13526.126597240429,13418.087402759542,41.019666095028924,65.44477042196631,,,,,,,,,
2018-01-01 08:53:00+08:00,13500.0,13508.69,13491.0,13499.99,13519.511543702234,13421.692456297753,39.960068189999326,65.43294500691924,,,,,,,,,
2018-01-01 08:54:00+08:00,13499.97,13533.62,13484.79,13490.7,13520.676075537702,13421.597924462285,40.33317955303667,54.08440050852435,,,,,,,,,
2018-01-01 08:55:00+08:00,13507.94,13507.94,13459.11,13500.0,13523.80725053322,13421.655749466758,40.70040194897888,62.27243592919387,,,,,,,,,
2018-01-01 08:56:00+08:00,13500.0,13500.0,13481.94,13490.0,13524.059078272438,13426.84692172755,39.652465611275154,50.232340479957585,,,,,,,,,
2018-01-01 08:57:00+08:00,13490.0,13550.0,13490.0,13550.0,13532.753658057785,13431.677341942204,40.534152693457926,79.6874263072547,,,,,,,,,
2018-01-01 08:58:00+08:00,13550.0,13566.73,13522.17,13564.98,13546.201086073723,13431.256913926254,40.71305684078524,82.85435003054441,,,,,,,,,
2018-01-01 08:59:00+08:00,13534.59,13568.98,13533.0,13568.98,13557.30532718726,13433.580672812728,40.42956569904351,83.7024613473371,,,,,,,,,
2018-01-01 09:00:00+08:00,13568.98,13568.98,13533.0,13558.99,13563.670801311897,13439.112198688092,40.2563667492384,72.50583073357653,,,,,,,,,
2018-01-01 09:01:00+08:00,13540.0,13559.0,13533.08,13559.0,13571.686993663732,13437.931006336263,39.539338253327344,72.5104318677879,,,,,,,,,
2018-01-01 09:02:00+08:00,13533.1,13559.0,13530.05,13559.0,13578.218839082061,13440.09616091793,39.07664907777946,72.51043185680619,,,,,,,,,
2018-01-01 09:03:00+08:00,13559.0,13559.0,13530.23,13550.0,13582.823280561128,13441.493719438864,38.583463723654454,58.69705628580403,,,,,,,,,
2018-01-01 09:04:00+08:00,13550.0,13591.95,13549.98,13568.67,13589.550896830246,13443.93110316975,38.72893657991815,72.35378808592245,,,,,,,,,
2018-01-01 09:05:00+08:00,13568.67,13593.15,13553.36,13584.22,13598.676908139327,13444.527091860664,38.762349171005994,79.433580866647,,,,,,,,,
2018-01-01 09:06:00+08:00,13578.76,13599.98,13578.01,13593.15,13608.193225377148,13445.690774622832,37.99964051501006,82.62721672492509,,,,,,,,,
2018-01-01 09:07:00+08:00,13593.15,13599.98,13541.82,13589.93,13615.515912369687,13448.763087630305,38.93132775980498,77.22235972234003,,,,,,,,,
2018-01-01 09:08:00+08:00,13588.17,13590.0,13556.8,13589.83,13621.421583124085,13453.34141687591,38.65630509816143,77.02676515349916,,,,,,,,,
2018-01-01 09:09:00+08:00,13556.88,13589.81,13556.86,13588.98,13625.850561949368,13459.340438050613,38.41293933477915,75.00816051486038,,,,,,,,,
2018-01-01 09:10:00+08:00,13588.98,13589.89,13572.71,13587.99,13625.38077885981,13472.539221140167,37.46477235714971,72.25150321001253,,,,,,,,,
2018-01-01 09:11:00+08:00,13587.99,13650.0,13580.0,13639.53,13636.80766074429,13476.586339255698,38.97604266357554,91.8185299807038,,,,,,,,,
2018-01-01 09:12:00+08:00,13630.91,13630.91,13600.0,13605.55,13640.337266031229,13483.611733968757,39.00700817489157,58.07140967145698,,,,,,,,,
2018-01-01 09:13:00+08:00,13627.67,13630.0,13588.0,13588.0,13640.065672277151,13492.684327722838,39.150123500648526,46.934548863599304,,,,,,,,,
2018-01-01 09:14:00+08:00,13605.55,13629.88,13572.85,13599.99,13638.108079733318,13505.570920266668,39.97663848437089,54.40238271647362,,,,,,,,,
2018-01-01 09:15:00+08:00,13577.03,13624.99,13577.02,13622.98,13639.071814023802,13516.905185976182,40.35861288198109,65.90315061349365,,,,,,,,,
2018-01-01 09:16:00+08:00,13603.0,13619.92,13600.01,13603.0,13630.331123102456,13536.945876897527,39.571606781222265,51.729300884321816,,,,,,,,,
2018-01-01 09:17:00+08:00,13603.0,13615.0,13600.0,13610.0,13631.991306435673,13541.285693564321,38.43156211371819,55.8844438700086,,,,,,,,,
2018-01-01 09:18:00+08:00,13600.05,13610.0,13571.8,13607.97,13633.905447892132,13543.670552107862,38.393409679889594,54.19339274870333,,,,,,,,,
2018-01-01 09:19:00+08:00,13607.97,13607.97,13556.74,13598.11,13634.5841786144,13545.904821385595,38.99394562634631,45.7822692711004,,,,,,,,,
2018-01-01 09:20:00+08:00,13559.48,13598.13,13559.48,13580.74,13633.569126138369,13549.094873861628,38.935205151902565,34.120669570792536,,,,,,,,,
2018-01-01 09:21:00+08:00,13580.59,13580.59,13562.01,13580.0,13632.334171720091,13552.429828279894,37.989904754308725,33.66403491003025,,,,,,,,,
2018-01-01 09:22:00+08:00,13580.0,13580.0,13541.82,13542.0,13634.868862198326,13548.195137801658,37.98406584754224,18.108292509688265,,,,,,,,,
2018-01-01 09:23:00+08:00,13542.0,13559.78,13531.19,13549.77,13634.901539866767,13548.13946013322,37.507365387316014,26.75854832986586,,,,,,,,,
2018-01-01 09:24:00+08:00,13531.82,13549.7,13510.01,13544.98,13637.294247593667,13543.377752406317,37.60569827090746,24.744404245651854,,,,,,,,,
2018-01-01 09:25:00+08:00,13515.5,13558.86,13515.5,13558.78,13637.954492091321,13540.173507908665,37.867314342617796,40.7935114289658,,,,,,,,,
2018-01-01 09:26:00+08:00,13531.39,13558.68,13510.27,13538.98,13639.827723254883,13532.883276745106,38.35250625736705,29.507497624971577,,,,,,,,,
