"回测数据基于BINANCE交易所的btcusdt的1m分钟数据,开始时间为：2018-01-01 00:00:00,结束时间为：2020-07-01 00:00:00，'
'交易手续费设置为：0.002,滑点为：0.5,合约乘数为：1,盘口一跳为：0.5,合约方向：False(注：F 正向，T 反向)。'
'策略名为：AberrationBiasStrategy,回测指标为：total_net_pnl。'
'回测时间为：2020-10-06 ，算法类型：EX
版本号：1.0，本次版本升级内容为：动态止盈止损 '
"
参数,总盈亏,总盈亏,Sharpe Ratio,收益回撤比,年化收益,收益标准差,百分比最大回撤,最长回撤天数,日均成交笔数,日均滑点
"{'boll_length': 565, 'boll_dev': 2.0000000000000004, 'bias': 0.21999999999999997}",23702.280160000002,23702.280160000002,1.3132967210852102,15.442888894211816,62.99609344850512,1.3825662870388018,-15.34834597488036,36,0.5736434108527132,0.2868217054263566
"{'boll_length': 535, 'boll_dev': 1.9000000000000004, 'bias': 0.19999999999999998}",23697.344940000006,23697.344940000006,1.1875010790336054,16.285969942442275,62.98297658471774,1.5282090345706802,-14.550772857711875,77,0.6910299003322259,0.34551495016611294
"{'boll_length': 505, 'boll_dev': 2.700000000000001, 'bias': 0.19999999999999998}",23692.688200000004,23692.688200000004,1.2857360641487765,13.569226953152418,62.970599867109634,1.4733973452421307,-17.460602790268524,12,0.4673311184939092,0.2336655592469546
"{'boll_length': 430, 'boll_dev': 1.8000000000000003, 'bias': 0.19999999999999998}",23691.104659999997,23691.104659999997,1.1316907151813025,9.541643462891443,62.96639112292353,1.603293300157692,-24.8291657010005,12,0.7685492801771872,0.3842746400885936
"{'boll_length': 520, 'boll_dev': 2.800000000000001, 'bias': 0.23999999999999996}",23684.4097,23684.4097,1.5486647143951444,25.43554742101553,62.94859720930236,1.4927009090165249,-9.31153920455092,15,0.3787375415282392,0.1893687707641196
"{'boll_length': 505, 'boll_dev': 2.2000000000000006, 'bias': 0.21999999999999997}",23680.32022,23680.32022,1.3458507671486624,16.020912609803847,62.937728159468485,1.3552739626840746,-14.780880962741827,35,0.5537098560354374,0.2768549280177187
"{'boll_length': 565, 'boll_dev': 2.9000000000000012, 'bias': 0.19999999999999998}",23669.926219999994,23669.926219999994,1.5319638797875794,22.129625376566054,62.91010291029907,1.309232214520854,-10.69603566134701,9,0.40310077519379844,0.20155038759689922
"{'boll_length': 535, 'boll_dev': 2.0000000000000004, 'bias': 0.21999999999999997}",23652.78224,23652.78224,1.2305106027535244,13.558121366771767,62.86453751495018,1.472949184845022,-17.445471684571455,48,0.5780730897009967,0.28903654485049834
"{'boll_length': 550, 'boll_dev': 2.800000000000001, 'bias': 0.21999999999999997}",23635.82514,23635.82514,1.477148712210518,17.716935887713543,62.81946881063128,1.3484125651960173,-13.340808641967906,9,0.4008859357696567,0.20044296788482835
"{'boll_length': 490, 'boll_dev': 1.7000000000000002, 'bias': 0.19999999999999998}",23632.62034000001,23632.62034000001,1.240095974557608,14.74575600385882,62.8109510697675,1.460734871895007,-16.02672683164946,30,0.7397563676633444,0.3698781838316722
"{'boll_length': 490, 'boll_dev': 2.800000000000001, 'bias': 0.21999999999999997}",23602.146719999993,23602.146719999993,1.3488360949220093,15.749371584789955,62.7299580598006,1.487822694919921,-14.986087916545115,15,0.4230343300110742,0.2115171650055371
"{'boll_length': 550, 'boll_dev': 1.9000000000000004, 'bias': 0.23999999999999996}",23587.725959999996,23587.725959999996,1.35322251528007,15.691181290143092,62.69163045847182,1.535765728371095,-15.03247303300064,93,0.5470653377630121,0.27353266888150607
"{'boll_length': 490, 'boll_dev': 2.800000000000001, 'bias': 0.19999999999999998}",23576.12786,23576.12786,1.3319604192228909,14.268548584923675,62.66080494352154,1.5056753781058356,-16.52314369585622,100,0.44518272425249167,0.22259136212624583
"{'boll_length': 550, 'boll_dev': 2.800000000000001, 'bias': 0.27999999999999997}",23571.05442,23571.05442,1.5290649942115426,26.89749274745215,62.647320717608025,1.4977397175907818,-8.76329055697311,23,0.301218161683278,0.150609080841639
"{'boll_length': 520, 'boll_dev': 1.9000000000000004, 'bias': 0.19999999999999998}",23520.98758000001,23520.98758000001,1.217921342489304,16.602701593410586,62.5142527043191,1.4826471044876344,-14.166964001410024,77,0.6954595791805094,0.3477297895902547
"{'boll_length': 580, 'boll_dev': 1.9000000000000004, 'bias': 0.23999999999999996}",23520.556699999994,23520.556699999994,1.416864134689878,18.493706247634616,62.51310750830574,1.4643594806714044,-12.718141180061385,93,0.5448504983388704,0.2724252491694352
"{'boll_length': 490, 'boll_dev': 2.1000000000000005, 'bias': 0.19999999999999998}",23513.263940000008,23513.263940000008,1.1934383589771393,13.043412801513957,62.4937247574751,1.5127318442542401,-18.026926156374355,20,0.6423034330011074,0.3211517165005537
"{'boll_length': 565, 'boll_dev': 2.800000000000001, 'bias': 0.27999999999999997}",23512.6933,23512.6933,1.5173467426361833,25.49124240170133,62.49220810631233,1.4986246338458329,-9.223831827997028,23,0.2901439645625692,0.1450719822812846
"{'boll_length': 505, 'boll_dev': 2.0000000000000004, 'bias': 0.21999999999999997}",23458.0377,23458.0377,1.1951111024469727,13.63068368589578,62.34694405315621,1.508247006197611,-17.209729343417308,48,0.6002214839424141,0.3001107419712071
"{'boll_length': 535, 'boll_dev': 1.8000000000000003, 'bias': 0.19999999999999998}",23452.044480000008,23452.044480000008,1.206169459443033,17.47867788697512,62.33101522923602,1.4941643481712297,-13.417516262758184,48,0.7153931339977851,0.3576965669988926
"{'boll_length': 520, 'boll_dev': 2.2000000000000006, 'bias': 0.19999999999999998}",23450.084940000008,23450.084940000008,1.305759503802501,16.039273370024723,62.32580714950175,1.3893394338991578,-14.620416024472238,36,0.6267995570321152,0.3133997785160576
"{'boll_length': 550, 'boll_dev': 2.9000000000000012, 'bias': 0.23999999999999996}",23440.60854,23440.60854,1.5700408404533843,24.42840254075859,62.30062070431898,1.4674962767413269,-9.595637087152774,9,0.3388704318936877,0.16943521594684385
"{'boll_length': 400, 'boll_dev': 2.600000000000001, 'bias': 0.19999999999999998}",23416.16241999999,23416.16241999999,1.3367146824190126,15.654740291209407,62.235647627907,1.4134135671592947,-14.957873452010483,28,0.5692137320044297,0.28460686600221485
"{'boll_length': 505, 'boll_dev': 2.400000000000001, 'bias': 0.21999999999999997}",23393.152840000002,23393.152840000002,1.406437710507791,25.30064008676437,62.17449259800674,1.3060698470957406,-9.24607154592812,35,0.5094130675526024,0.2547065337763012
"{'boll_length': 565, 'boll_dev': 2.1000000000000005, 'bias': 0.23999999999999996}",23378.708099999996,23378.708099999996,1.4103057755096042,17.43677351526996,62.13610126245855,1.4780145078139626,-13.407703024602874,35,0.5138427464008859,0.25692137320044295
"{'boll_length': 550, 'boll_dev': 2.9000000000000012, 'bias': 0.21999999999999997}",23368.17338,23368.17338,1.473925413233036,18.9214737784486,62.108102006644536,1.3537549241212403,-12.350080999830023,9,0.3654485049833887,0.18272425249169436
"{'boll_length': 460, 'boll_dev': 2.0000000000000004, 'bias': 0.21999999999999997}",23340.43052,23340.43052,1.2645854046684502,8.871923632650873,62.034366830564764,1.6333847987631722,-26.308195929574325,11,0.6267995570321152,0.3133997785160576
"{'boll_length': 520, 'boll_dev': 2.400000000000001, 'bias': 0.21999999999999997}",23338.075060000003,23338.075060000003,1.3962603585882158,24.366702119121047,62.028106471760836,1.3148477894013542,-9.577855446300283,35,0.4939091915836102,0.2469545957918051
"{'boll_length': 565, 'boll_dev': 2.800000000000001, 'bias': 0.21999999999999997}",23314.10712,23314.10712,1.4925030005012605,18.91034082580626,61.96440430564789,1.3160573788287429,-12.328760932845853,9,0.3875968992248062,0.1937984496124031
"{'boll_length': 550, 'boll_dev': 1.8000000000000003, 'bias': 0.19999999999999998}",23308.679320000003,23308.679320000003,1.1741498674226183,17.049412706973065,61.949978259136195,1.5286353889915394,-13.671250570682087,48,0.7220376522702104,0.3610188261351052
"{'boll_length': 550, 'boll_dev': 1.9000000000000004, 'bias': 0.19999999999999998}",23306.60862,23306.60862,1.1492715829346634,17.046009550991194,61.94447473754161,1.5616329582454147,-13.672765200723939,93,0.6998892580287929,0.34994462901439644
"{'boll_length': 550, 'boll_dev': 2.0000000000000004, 'bias': 0.19999999999999998}",23302.58898,23302.58898,1.1459916653293765,15.2285480576195,61.933791308970086,1.5659217898149878,-15.301911181441035,93,0.6755260243632336,0.3377630121816168
"{'boll_length': 505, 'boll_dev': 2.9000000000000012, 'bias': 0.3}",23300.73846,23300.73846,1.510281590957969,26.603145771962872,61.9288729833887,1.5347160024023663,-8.758640297553349,29,0.28792912513842744,0.14396456256921372
"{'boll_length': 460, 'boll_dev': 2.1000000000000005, 'bias': 0.21999999999999997}",23289.087240000004,23289.087240000004,1.4025828109215857,16.75781266908138,61.89790628571436,1.4707941233211772,-13.897450520478149,19,0.602436323366556,0.301218161683278
"{'boll_length': 535, 'boll_dev': 1.7000000000000002, 'bias': 0.21999999999999997}",23280.363700000005,23280.363700000005,1.2066947599419018,11.036336220977109,61.87472079734231,1.486198536226098,-21.094286395289707,11,0.6378737541528239,0.31893687707641194
"{'boll_length': 505, 'boll_dev': 2.9000000000000012, 'bias': 0.21999999999999997}",23279.301359999998,23279.301359999998,1.4655695749648876,17.10891985912058,61.871897302325614,1.3703432058755594,-13.60652896365639,15,0.3920265780730897,0.19601328903654486
"{'boll_length': 520, 'boll_dev': 2.9000000000000012, 'bias': 0.19999999999999998}",23271.940700000003,23271.940700000003,1.4221636355645129,13.96515036678171,61.85233408637884,1.409104741010899,-16.664296544458253,15,0.40753045404208194,0.20376522702104097
"{'boll_length': 490, 'boll_dev': 2.3000000000000007, 'bias': 0.21999999999999997}",23266.3975,23266.3975,1.3308312217661002,16.38297876608251,61.83760132890364,1.3637299987227363,-14.201567268199202,35,0.5359911406423035,0.26799557032115173
"{'boll_length': 490, 'boll_dev': 2.9000000000000012, 'bias': 0.19999999999999998}",23234.93146,23234.93146,1.3871299029711723,24.803152329221152,61.753970657807265,1.4455857938158714,-9.367733242772688,100,0.4186046511627907,0.20930232558139536
"{'boll_length': 550, 'boll_dev': 1.8000000000000003, 'bias': 0.23999999999999996}",23231.732659999994,23231.732659999994,1.3523480560172865,15.129915050397068,61.74546886378736,1.523241103335319,-15.354833508725022,48,0.5692137320044297,0.28460686600221485
"{'boll_length': 535, 'boll_dev': 2.800000000000001, 'bias': 0.19999999999999998}",23211.5065,23211.5065,1.3644005895318065,12.535340756695595,61.69171162790712,1.4492485674332438,-18.516853231613922,12,0.43853820598006643,0.21926910299003322
"{'boll_length': 490, 'boll_dev': 1.9000000000000004, 'bias': 0.3}",23196.24022,23196.24022,1.1729513504122402,9.675122664281982,61.65113679734224,1.7546497964166328,-23.975138119575952,12,0.45625692137320045,0.22812846068660023
