"回测数据基于BINANCE交易所的ethusdt的1m分钟数据,开始时间为：2019-01-01 00:00:00,结束时间为：2020-07-01 00:00:00，'
'交易手续费设置为：0.002,滑点为：0.05,合约乘数为：1,盘口一跳为：0.05,合约方向：False(注：F 正向，T 反向)。'
'策略名为：SuperTurtleHourV1,回测指标为：total_net_pnl。'
'回测时间为：2020-10-20 ，算法类型：EX
版本号：1.0，本次版本升级内容为：动态止盈止损 '
"
参数,总盈亏,总盈亏,Sharpe Ratio,收益回撤比,年化收益,收益标准差,百分比最大回撤,最长回撤天数,日均成交笔数,日均滑点
"{'entry_window': 100, 'exit_window': 180}",337.84299999999985,337.84299999999985,1.1251994985085427,4.0017198788905635,1.5327470699432888,0.0867251605339646,-0.8442445004263104,14,0.24007561436672967,0.012003780718336484
"{'entry_window': 110, 'exit_window': 175}",337.67023999999975,337.67023999999975,1.1290374500144433,3.9999132865320655,1.53196328166351,0.08641289666383303,-0.8441939007451824,14,0.23251417769376181,0.011625708884688092
"{'entry_window': 75, 'exit_window': 145}",337.5663399999998,337.5663399999998,1.105641456160571,3.763463164026812,1.531491901701321,0.08818838382342335,-0.8969566733816837,102,0.34593572778827975,0.01729678638941399
"{'entry_window': 340, 'exit_window': 55}",337.4389,337.4389,1.4051757114967056,7.949592393703838,1.5309137240075614,0.0691652662846922,-0.42447320980539227,31,0.17391304347826086,0.008695652173913044
"{'entry_window': 75, 'exit_window': 180}",337.3814399999999,337.3814399999999,1.1046841287295466,3.625260908560759,1.530653035916823,0.08821739150176192,-0.9306404380531642,55,0.28544423440453687,0.014272211720226843
"{'entry_window': 80, 'exit_window': 155}",337.1424999999998,337.1424999999998,1.09733822031735,3.6790425613545574,1.5295689981096434,0.0887462580812738,-0.9163865173548598,55,0.31568998109640833,0.01578449905482042
"{'entry_window': 105, 'exit_window': 145}",337.0701999999998,337.0701999999998,1.1285979918936817,4.3801848830554375,1.5292409829867688,0.08627002600130568,-0.7695341840568016,14,0.28544423440453687,0.014272211720226845
"{'entry_window': 320, 'exit_window': 55}",337.01869999999985,337.01869999999985,1.4006288552429862,7.938440934313258,1.5290073345935737,0.06930480508516286,-0.4245401619646304,31,0.1776937618147448,0.00888468809073724
"{'entry_window': 325, 'exit_window': 55}",337.01609999999994,337.01609999999994,1.4006946559328097,7.938267000341491,1.528995538752365,0.06930102346313356,-0.42454618871537403,31,0.1776937618147448,0.00888468809073724
"{'entry_window': 80, 'exit_window': 160}",336.90579999999983,336.90579999999983,1.0947049762234846,3.665468002913479,1.5284951228733372,0.08889847465331407,-0.9191344726845525,55,0.30812854442344045,0.015406427221172024
"{'entry_window': 145, 'exit_window': 180}",336.90099999999995,336.90099999999995,1.1344685226663906,4.265623235027401,1.5284733459357305,0.08553517585624856,-0.7898048689193162,14,0.21172022684310018,0.01058601134215501
"{'entry_window': 95, 'exit_window': 175}",336.6891399999997,336.6891399999997,1.1186498497239552,3.9885137228464953,1.527512166351604,0.08694071730584094,-0.8441468762447014,14,0.2514177693761815,0.012570888468809074
"{'entry_window': 150, 'exit_window': 175}",336.66639999999984,336.66639999999984,1.1340729237978613,4.261709586422054,1.5274089981096444,0.08550640583017174,-0.7899796857876731,14,0.21172022684310018,0.010586011342155009
"{'entry_window': 80, 'exit_window': 190}",335.9211999999998,335.9211999999998,1.1031720970803005,3.386423968850783,1.5240281285444135,0.08796328708945156,-0.9919643939739655,60,0.2665406427221172,0.013327032136105862
"{'entry_window': 85, 'exit_window': 185}",335.6796999999998,335.6796999999998,1.101782308448472,3.6135201164641386,1.5229324763705003,0.08801213892710845,-0.9289548395498165,60,0.2665406427221172,0.013327032136105862
"{'entry_window': 350, 'exit_window': 55}",335.52610000000004,335.52610000000004,1.3992050447443125,7.904414814422687,1.522235614366724,0.06907309132446832,-0.424479367388191,31,0.17013232514177692,0.008506616257088847
"{'entry_window': 275, 'exit_window': 55}",335.38605999999993,335.38605999999993,1.3849404978485527,7.215142002412748,1.5216002722117112,0.06975587609691444,-0.46483639530288484,33,0.20415879017013233,0.010207939508506616
"{'entry_window': 70, 'exit_window': 185}",335.2016799999999,335.2016799999999,1.0947396888624736,3.5330162522672843,1.520763765595459,0.08822766892648397,-0.9487691424710716,58,0.28544423440453687,0.014272211720226843
"{'entry_window': 105, 'exit_window': 180}",334.8372999999998,334.8372999999998,1.1176386020657916,3.965836432483247,1.5191106238185226,0.0865499101571031,-0.8443043622712844,14,0.23629489603024575,0.011814744801512287
"{'entry_window': 110, 'exit_window': 145}",334.54643999999973,334.54643999999973,1.1222723551053708,4.34789291527264,1.5177910321361099,0.08614515818348216,-0.7694449852360791,14,0.28166351606805295,0.014083175803402646
"{'entry_window': 115, 'exit_window': 180}",334.1887599999999,334.1887599999999,1.1239339137448758,3.9562221890493308,1.5161682873345854,0.08633539860063784,-0.8447168637924829,14,0.23251417769376181,0.011625708884688092
"{'entry_window': 120, 'exit_window': 180}",333.67913999999985,333.67913999999985,1.1235443757505779,3.949387879771888,1.5138562117202292,0.08623679082704516,-0.8448882463762295,14,0.22873345935727787,0.011436672967863893
"{'entry_window': 80, 'exit_window': 170}",333.31769999999983,333.31769999999983,1.0898268920102343,3.7071853479978056,1.5122164083175795,0.08836347138408826,-0.8991125846459758,55,0.29300567107750475,0.014650283553875236
"{'entry_window': 110, 'exit_window': 180}",333.3149399999998,333.3149399999998,1.1147925590232648,3.9483220585434005,1.5122038865784506,0.08641009852840792,-0.8441939007451824,14,0.23251417769376181,0.011625708884688092
"{'entry_window': 300, 'exit_window': 45}",333.0873999999999,333.0873999999999,1.402272746059066,6.237367549789128,1.5111715689981122,0.06842915562999904,-0.5340191953434932,31,0.19659735349716445,0.009829867674858224
"{'entry_window': 70, 'exit_window': 165}",333.08277999999996,333.08277999999996,1.0820706126927975,3.478007277541457,1.5111506086956432,0.08870573425043615,-0.9576828149579044,53,0.31190926275992437,0.015595463137996219
"{'entry_window': 285, 'exit_window': 65}",332.7602999999999,332.7602999999999,1.3599741411781143,6.4539714353854025,1.5096875614366685,0.07048930652186657,-0.5155899794900906,33,0.18525519848771266,0.009262759924385635
"{'entry_window': 85, 'exit_window': 165}",332.42409999999984,332.42409999999984,1.0852154504396072,3.5439890697477234,1.5081622684309994,0.08850558120742405,-0.9379941457428447,55,0.29300567107750475,0.014650283553875236
"{'entry_window': 95, 'exit_window': 145}",332.41083999999967,332.41083999999967,1.1087950464613656,4.320256501207287,1.508102109640828,0.0866200351293315,-0.7694238522807794,14,0.30434782608695654,0.015217391304347827
"{'entry_window': 95, 'exit_window': 180}",332.3338399999998,332.3338399999998,1.104486031562071,3.936919620889075,1.5077527712665346,0.08693821272205852,-0.8441468762447014,14,0.2514177693761815,0.012570888468809074
"{'entry_window': 150, 'exit_window': 180}",332.3110999999999,332.3110999999999,1.1197111732357137,4.206577789005539,1.507649603024575,0.08550090456125113,-0.7899796857876731,14,0.21172022684310018,0.010586011342155009
"{'entry_window': 80, 'exit_window': 195}",332.1315999999999,332.1315999999999,1.0967996229950256,3.2800937404335397,1.5068352362948894,0.08749521549034184,-1.0125674028941005,60,0.2627599243856333,0.013137996219281665
"{'entry_window': 290, 'exit_window': 60}",332.1236999999999,332.1236999999999,1.3641254373229843,6.535664904577354,1.5067993950850658,0.07014252462646488,-0.5081712493665211,33,0.1890359168241966,0.00945179584120983
"{'entry_window': 280, 'exit_window': 65}",332.0813999999999,332.0813999999999,1.3557080463761078,6.600087638628221,1.5066074858223035,0.07056918546876789,-0.5031469552865211,33,0.1890359168241966,0.00945179584120983
"{'entry_window': 65, 'exit_window': 175}",332.04527999999993,332.04527999999993,1.0753686535358387,3.7207851988487706,1.5064436143667277,0.08898512334358016,-0.8924064740494453,53,0.2892249527410208,0.01446124763705104
"{'entry_window': 70, 'exit_window': 145}",331.86977999999993,331.86977999999993,1.0781538366117032,3.6508477705951217,1.5056473950850575,0.08870911051567343,-0.9090211393445756,102,0.3534971644612476,0.017674858223062383
"{'entry_window': 70, 'exit_window': 160}",331.77368,331.77368,1.0748544589698088,3.518154883014359,1.5052114026465047,0.08895607002069385,-0.9430331836776223,53,0.32325141776937616,0.01616257088846881
"{'entry_window': 270, 'exit_window': 55}",331.46615999999995,331.46615999999995,1.367211797672775,7.287762244353611,1.503816226843101,0.06984786374231466,-0.454825704909367,29,0.20793950850661624,0.010396975425330813
"{'entry_window': 285, 'exit_window': 50}",331.4096999999998,331.4096999999998,1.3725411680758588,5.066974374641455,1.503560075614369,0.06956499485474384,-0.6540583699388679,33,0.19281663516068054,0.009640831758034027
"{'entry_window': 125, 'exit_window': 175}",331.1914599999998,331.1914599999998,1.1151218888318584,3.918148616224906,1.5025699508506611,0.08625584054991976,-0.8452753900874216,14,0.23251417769376181,0.011625708884688092
"{'entry_window': 85, 'exit_window': 155}",331.04949999999985,331.04949999999985,1.0795885763963813,3.5959501849328586,1.501925897920606,0.08860597060732484,-0.9206175919430357,55,0.31190926275992437,0.015595463137996219
"{'entry_window': 85, 'exit_window': 160}",330.8127999999999,330.8127999999999,1.0770533751907834,3.58267893169015,1.5008520226843096,0.08875223642502118,-0.9233671403648136,55,0.30434782608695654,0.015217391304347827
"{'entry_window': 280, 'exit_window': 50}",330.73079999999993,330.73079999999993,1.36818807673571,5.154775489213299,1.5004799999999938,0.06964566803836882,-0.6416007849266651,33,0.19659735349716445,0.009829867674858224
"{'entry_window': 90, 'exit_window': 175}",330.5778999999998,330.5778999999998,1.0963368257033559,3.91629909294215,1.4997863137996208,0.08713043693960662,-0.8441078992045282,14,0.2627599243856333,0.013137996219281663
"{'entry_window': 305, 'exit_window': 45}",330.53579999999994,330.53579999999994,1.390100418578807,5.566950063527083,1.499595311909264,0.06850806794956635,-0.5937466588133554,31,0.19659735349716445,0.009829867674858226
"{'entry_window': 85, 'exit_window': 190}",330.5221999999998,330.5221999999998,1.0877310407317742,3.3179202663399225,1.4995336105860047,0.08780526903781569,-0.9961728235398661,60,0.2627599243856333,0.013137996219281665
"{'entry_window': 100, 'exit_window': 150}",330.5155999999997,330.5155999999997,1.096190727271047,4.111616034985376,1.4995036672967803,0.08712593831073881,-0.8038581355546597,14,0.28544423440453687,0.014272211720226843
"{'entry_window': 295, 'exit_window': 60}",330.4542999999999,330.4542999999999,1.358469013292048,6.504161810423002,1.4992255576559566,0.07008624344106967,-0.5080659270660259,33,0.1890359168241966,0.00945179584120983
"{'entry_window': 70, 'exit_window': 190}",330.0441799999999,330.0441799999999,1.0806957363627017,3.248527137150541,1.4973648998109632,0.08802159486675434,-1.015980984814858,58,0.28166351606805295,0.014083175803402646
"{'entry_window': 135, 'exit_window': 175}",330.0235999999999,330.0235999999999,1.1177678980950894,4.176690885489306,1.4972715311909266,0.0857554683579129,-0.7901556735897569,14,0.22873345935727787,0.011436672967863893
"{'entry_window': 80, 'exit_window': 200}",329.8816999999999,329.8816999999999,1.0894461783620024,3.2578739850516563,1.496627750472594,0.08750036651821981,-1.0125674028941005,60,0.2627599243856333,0.013137996219281665
"{'entry_window': 105, 'exit_window': 150}",329.60969999999975,329.60969999999975,1.095440755830547,4.100104873171747,1.4953937240075605,0.08695114374127279,-0.8039055346040973,14,0.277882797731569,0.01389413988657845
"{'entry_window': 75, 'exit_window': 150}",329.50703999999985,329.50703999999985,1.0715663618086646,3.674896354715994,1.4949279697542481,0.08886124545333898,-0.8966430837624646,55,0.3383742911153119,0.016918714555765595
"{'entry_window': 100, 'exit_window': 185}",329.4477999999998,329.4477999999998,1.0978611991757148,3.902279491706986,1.4946592060491497,0.08671763453424247,-0.8442445004263104,14,0.24007561436672967,0.012003780718336484
"{'entry_window': 290, 'exit_window': 40}",329.2396999999999,329.2396999999999,1.4165380914133368,5.8837645352752554,1.4937150850661587,0.06697006531028227,-0.5595732086593377,33,0.20793950850661624,0.010396975425330813
"{'entry_window': 335, 'exit_window': 45}",329.17490000000004,329.17490000000004,1.3931551037812346,6.1015374244100276,1.4934210964083172,0.06808091660040844,-0.5394950110165532,31,0.1776937618147448,0.00888468809073724
"{'entry_window': 100, 'exit_window': 135}",329.02219999999977,329.02219999999977,1.108714070639354,3.7077185899470066,1.4927283175803394,0.08575994765101962,-0.8873979834718321,14,0.31190926275992437,0.015595463137996219
"{'entry_window': 75, 'exit_window': 185}",328.98623999999984,328.98623999999984,1.07763325177581,3.441087233335447,1.4925651720226838,0.08822395275864628,-0.9560531822993438,60,0.28544423440453687,0.014272211720226843
"{'entry_window': 335, 'exit_window': 40}",328.58720000000005,328.58720000000005,1.4239091478203167,6.520537924069283,1.490754782608691,0.06649346055231653,-0.5039265223611137,31,0.18147448015122875,0.009073724007561438
"{'entry_window': 145, 'exit_window': 185}",328.5057999999999,328.5057999999999,1.1067813741382473,4.159328625683081,1.4903854820415812,0.0855250811023546,-0.7898048689193162,14,0.21172022684310018,0.01058601134215501
"{'entry_window': 140, 'exit_window': 175}",328.50279999999987,328.50279999999987,1.112545980244254,4.158510979475595,1.490371871455582,0.08577041953074335,-0.7899529461899528,14,0.22306238185255198,0.0111531190926276
"{'entry_window': 60, 'exit_window': 175}",328.0466799999998,328.0466799999998,1.0619222345619161,3.5637061304187987,1.4883025179584137,0.0890443952459316,-0.9205211316384526,53,0.29300567107750475,0.014650283553875236
"{'entry_window': 80, 'exit_window': 135}",328.03229999999974,328.03229999999974,1.0867924428593287,3.813453339076636,1.4882372778827908,0.08723154714140424,-0.8601974924896446,14,0.3534971644612476,0.017674858223062386
"{'entry_window': 105, 'exit_window': 135}",327.96439999999984,327.96439999999984,1.1074621986808453,3.695523627901525,1.4879292249527327,0.08558606613995479,-0.8874639510456337,14,0.30434782608695654,0.015217391304347827
"{'entry_window': 85, 'exit_window': 170}",327.72689999999983,327.72689999999983,1.0736392224643425,3.6281016855148485,1.4868517202268452,0.08821956783969347,-0.9033013085284961,55,0.2892249527410208,0.01446124763705104
"{'entry_window': 345, 'exit_window': 45}",327.7264,327.7264,1.3885531414447994,6.074688241925995,1.486849451795837,0.06801076999590114,-0.5394950110165532,31,0.1776937618147448,0.00888468809073724
"{'entry_window': 65, 'exit_window': 180}",327.68997999999993,327.68997999999993,1.0612859068541474,3.671331843031803,1.486684219281658,0.08900248089875379,-0.8925643172843535,53,0.2892249527410208,0.01446124763705104
"{'entry_window': 315, 'exit_window': 55}",327.5742999999999,327.5742999999999,1.3598439019122162,6.827610856642351,1.4861593950850651,0.06941490738608913,-0.47977880825078634,31,0.18525519848771266,0.009262759924385635
"{'entry_window': 295, 'exit_window': 40}",327.57029999999986,327.57029999999986,1.4107222285790055,5.85500761535976,1.4861412476370495,0.06691062375068568,-0.5594703227040502,33,0.20793950850661624,0.010396975425330813
"{'entry_window': 275, 'exit_window': 40}",327.51005999999995,327.51005999999995,1.4077573904284197,6.11670179843783,1.4858679470699445,0.06703940815536859,-0.5354357148547677,33,0.21550094517958412,0.010775047258979207
"{'entry_window': 70, 'exit_window': 170}",327.44067999999993,327.44067999999993,1.0674755863719705,3.5471497869645416,1.485553179584119,0.08842018234941257,-0.923109255784221,53,0.30812854442344045,0.015406427221172024
"{'entry_window': 110, 'exit_window': 150}",327.2356399999999,327.2356399999999,1.0896256550393644,4.071105539200682,1.4846229413988599,0.08682423398384588,-0.8038004341794783,14,0.2741020793950851,0.013705103969754254
"{'entry_window': 330, 'exit_window': 45}",327.2074,327.2074,1.3832027540131646,6.06507017591781,1.48449482041588,0.06816744445548947,-0.5394948294237748,31,0.18147448015122875,0.009073724007561436
"{'entry_window': 330, 'exit_window': 40}",327.06880000000007,327.06880000000007,1.4158943318381711,6.490408731776684,1.4838660113421598,0.06656576773239396,-0.5039263527406066,31,0.18525519848771266,0.009262759924385635
"{'entry_window': 275, 'exit_window': 45}",326.95005999999995,326.95005999999995,1.3737924944122055,5.6765057788089734,1.4833273043478248,0.06858126051645913,-0.575970628305428,33,0.21172022684310018,0.01058601134215501
"{'entry_window': 75, 'exit_window': 165}",326.8705399999999,326.8705399999999,1.0650614326157393,3.387413698393232,1.4829665330812825,0.0887020651455784,-0.9649560670875406,55,0.31190926275992437,0.015595463137996219
"{'entry_window': 125, 'exit_window': 180}",326.83615999999984,326.83615999999984,1.1008729834879516,3.866623396739334,1.4828105557655917,0.08625058619227904,-0.8452753900874216,14,0.23251417769376181,0.011625708884688092
"{'entry_window': 105, 'exit_window': 185}",326.44209999999975,326.44209999999975,1.090240665373122,3.8664030957015245,1.4810227599243835,0.08654203651477463,-0.8443043622712844,14,0.23629489603024575,0.011814744801512287
"{'entry_window': 70, 'exit_window': 195}",326.25458000000003,326.25458000000003,1.074199308384381,3.147394971006059,1.480172007561429,0.08755360940079981,-1.0365860751684166,58,0.277882797731569,0.013894139886578451
"{'entry_window': 90, 'exit_window': 180}",326.22259999999983,326.22259999999983,1.082171652200861,3.864702608605194,1.4800269187145514,0.08712979814381012,-0.8441078992045282,14,0.2627599243856333,0.013137996219281663
"{'entry_window': 345, 'exit_window': 40}",326.0409000000001,326.0409000000001,1.4138125572147329,6.4700087320738175,1.4792025708884677,0.06645759947672465,-0.5039265223611137,31,0.18147448015122875,0.009073724007561438
"{'entry_window': 340, 'exit_window': 45}",325.95220000000006,325.95220000000006,1.3806299789248948,6.041801932251754,1.47880015122873,0.06803664565887689,-0.5394950110165532,31,0.18147448015122875,0.009073724007561436
"{'entry_window': 130, 'exit_window': 175}",325.9466399999998,325.9466399999998,1.0969872813713295,3.810617683697048,1.4787749262759973,0.08632613769358395,-0.8553643190039699,14,0.23629489603024575,0.011814744801512287
"{'entry_window': 115, 'exit_window': 145}",325.8684599999998,325.8684599999998,1.1018935817837525,4.232491867054793,1.4784202344045396,0.08592163891878943,-0.7699210541584768,14,0.2892249527410208,0.01446124763705104
"{'entry_window': 75, 'exit_window': 155}",325.7981399999999,325.7981399999999,1.0604725318989063,3.4383372130227468,1.4781012022684303,0.08879911061318461,-0.9475456298062772,55,0.33081285444234404,0.0165406427221172
"{'entry_window': 115, 'exit_window': 185}",325.7935599999999,325.7935599999999,1.096469674178907,3.8568374086590578,1.4780804234404563,0.08632729398261142,-0.8447168637924829,14,0.23251417769376181,0.011625708884688092
"{'entry_window': 135, 'exit_window': 180}",325.6682999999999,325.6682999999999,1.1034364091664497,4.121571367328864,1.4775121361058572,0.08575005637764946,-0.7901556735897569,14,0.22873345935727787,0.011436672967863893
"{'entry_window': 320, 'exit_window': 40}",325.5929999999999,325.5929999999999,1.4079507552020984,6.459997242292569,1.4771705103969837,0.06664406282011301,-0.5040141470469933,31,0.1890359168241966,0.00945179584120983
"{'entry_window': 325, 'exit_window': 40}",325.5904,325.5904,1.4080227735731219,6.459868225695412,1.4771587145557648,0.06664013035126337,-0.5040201883761332,31,0.1890359168241966,0.00945179584120983
"{'entry_window': 75, 'exit_window': 160}",325.56143999999995,325.56143999999995,1.0578882984243072,3.4258750218343943,1.477027327032134,0.08895257259908311,-0.9503015665343121,55,0.32325141776937616,0.01616257088846881
"{'entry_window': 320, 'exit_window': 45}",325.5319999999999,325.5319999999999,1.376014481176344,6.032929747523158,1.4768937618147426,0.06817824889601372,-0.5395918958506816,31,0.18525519848771266,0.009262759924385633
"{'entry_window': 325, 'exit_window': 45}",325.5294,325.5294,1.3760812351381022,6.032813940144571,1.4768819659735337,0.06817440567709655,-0.5395979442260053,31,0.18525519848771266,0.009262759924385633
